idx1,idx2,idx3,Common_growth_anaer,M1growth_anaer,M2growth_anaer,M3growth_anaer,M1growth_mono,M2growth_mono,M3growth_mono,alpha1,alpha2,alpha3,interaction_type12,interaction_type13,interaction_type23,int_subclass12_1,int_subclass12_2,int_subclass13_1,int_subclass13_3,int_subclass23_2,int_subclass23_3
4,14,17,1.12209271216566,0.416173537176619,0.436895696804529,0.269023478184514,0.549020949342608,0.216240229208626,0.417718551870375,-24.1971480915362,102.041820989293,-35.596952306778,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
4,14,18,0.985557348675577,0.624343216125626,0.339088989762113,0.022125142787837,0.549020949342608,0.216240229208626,0.172286618737597,13.7193793557802,56.8112422943118,-87.1579447376961,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
4,14,19,3.6943014783874,0,0,3.6943014783874,0.549020949342608,0.216240229208626,0.45763863899884,-100,-100,707.252964144219,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
4,14,20,1.12341207793447,0.734810894946008,0.388601182988459,0,0.549020949342608,0.216240229208626,0.315050580762212,33.8402288338656,79.7080887356727,-100,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
4,15,16,1.23142996910255,0.605325232488132,0,0.626104736614422,0.549020949342608,0.413000849276959,0.115216765273805,10.2553979430006,-100,443.414610822067,parasitism,mutualism,parasitism,parasitism_taker,parasitism_giver,,,parasitism_giver,parasitism_taker
4,15,17,0.980364452983701,0.415509519563288,0.187617527126182,0.37723740629423,0.549020949342608,0.413000849276959,0.417718551870375,-24.3180938612971,-54.5721207463268,-9.69100974684676,competition,amensalism,amensalism,,,amensal_affected,amensal_unaffected,amensal_affected,amensal_unaffected
4,15,18,1.42597842735443,0.580300673598945,0.451660796402455,0.394016957353032,0.549020949342608,0.413000849276959,0.172286618737597,5.6973644254907,9.36074276679522,128.698525886763,neutralism,commensalism,commensalism,,,commensal_unaffected,commensal_taker,commensal_unaffected,commensal_taker
4,15,19,1.29231896356846,0.0308133030930475,0,1.26150566047541,0.549020949342608,0.413000849276959,0.45763863899884,-94.3875906502397,-100,175.655408650625,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
4,15,20,2.14118646286444,1.41283487985612,0.728351583008325,0,0.549020949342608,0.413000849276959,0.315050580762212,157.33715289878,76.3559528469374,-100,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
4,16,17,0.952531523451326,0.553395242985844,0.0443533378274066,0.354782942638075,0.549020949342608,0.115216765273805,0.417718551870375,0.796744395359373,-61.5044410229676,-15.066510441181,amensalism,amensalism,competition,amensal_unaffected,amensal_affected,amensal_unaffected,amensal_affected,,
4,16,18,0.976566045327182,0.512788546396716,0.0613395510574806,0.402437947872985,0.549020949342608,0.115216765273805,0.172286618737597,-6.5994572683021,-46.7616098128504,133.586305670043,amensalism,commensalism,parasitism,amensal_unaffected,amensal_affected,commensal_unaffected,commensal_taker,parasitism_giver,parasitism_taker
4,16,19,3.69433323833049,0,2.07992195737652,1.61441128095397,0.549020949342608,0.115216765273805,0.45763863899884,-100,1705.22509240189,252.769880726365,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
4,16,20,1.18383534074108,0.709104088004799,0.0889552559546728,0.385775996781605,0.549020949342608,0.115216765273805,0.315050580762212,29.1579290105183,-22.7931319341621,22.4489083144315,parasitism,mutualism,parasitism,parasitism_taker,parasitism_giver,,,parasitism_giver,parasitism_taker
4,17,18,1.03719269183429,0.354596652184349,0.235940288154305,0.446655751495635,0.549020949342608,0.417718551870375,0.172286618737597,-35.4129104528817,-43.5169237521629,159.251562755386,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
4,17,19,1.53220410639683,0.0789630091779407,0,1.45324109721889,0.549020949342608,0.417718551870375,0.45763863899884,-85.6174870426183,-100,217.552097523516,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
4,17,20,1.36603480271638,0.6792423306633,0.293438520289897,0.393353951763188,0.549020949342608,0.417718551870375,0.315050580762212,23.7188364991569,-29.7520976801251,24.8542220780974,parasitism,mutualism,parasitism,parasitism_taker,parasitism_giver,,,parasitism_giver,parasitism_taker
4,18,19,3.69430147840264,0,0,3.69430147840264,0.549020949342608,0.172286618737597,0.45763863899884,-100,-100,707.252964147549,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
4,18,20,1.13029375010396,0.74146495889721,0.388828791206753,0,0.549020949342608,0.172286618737597,0.315050580762212,35.0522160921241,125.687168310478,-100,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
4,19,20,3.69430147840172,0,3.69430147840172,0,0.549020949342608,0.45763863899884,0.315050580762212,-100,707.252964147348,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,6,7,4.12932888799095,1.17584783558587e-13,0,4.12932888799084,0.34770934726804,0.205555081426788,0.84573414664807,-99.9999999999662,-100,388.253773878797,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
5,6,8,1.24405048456764,7.42976633894684e-13,2.33378496285233e-23,1.2440504845669,0.34770934726804,0.205555081426788,0.832166726381869,-99.9999999997863,-100,49.4953409127324,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
5,6,9,2.56261580887879,5.75787548534251e-12,-1.28928239398855e-12,2.56261580887432,0.34770934726804,0.205555081426788,0.952665342434461,-99.9999999983441,-100.000000000627,168.994335652618,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
5,6,10,2.56261580886502,1.61946816665407,0,0.943147642210948,0.34770934726804,0.205555081426788,0.939573486542583,365.753417150924,-100,0.380401929126093,parasitism,commensalism,amensalism,parasitism_taker,parasitism_giver,commensal_taker,commensal_unaffected,amensal_affected,amensal_unaffected
5,6,11,2.25720658130987,1.48340192541291,0.225008613850757,0.548796042046198,0.34770934726804,0.205555081426788,0.387329406963381,326.621238994014,9.46390246786348,41.6871614135103,commensalism,mutualism,commensalism,commensal_taker,commensal_unaffected,,,commensal_unaffected,commensal_taker
5,6,12,1.48020684241303,0.826191732042416,5.37209357654985e-14,0.654015110370563,0.34770934726804,0.205555081426788,0.376390980452092,137.609871156419,-99.9999999999739,73.759506560176,parasitism,mutualism,parasitism,parasitism_taker,parasitism_giver,,,parasitism_giver,parasitism_taker
5,6,13,2.56261580887714,1.65769412387745,0,0.904921684999693,0.34770934726804,0.205555081426788,0.813709797074609,376.747069614892,-100,11.2093879480132,parasitism,mutualism,parasitism,parasitism_taker,parasitism_giver,,,parasitism_giver,parasitism_taker
5,6,14,0.769778731031532,0.447230739233638,0,0.322547991797894,0.34770934726804,0.205555081426788,0.216240229208626,28.6220064969606,-100,49.161880274694,parasitism,mutualism,parasitism,parasitism_taker,parasitism_giver,,,parasitism_giver,parasitism_taker
5,6,15,1.70841053925393,0,1.17207490362596e-13,1.70841053925381,0.34770934726804,0.205555081426788,0.413000849276959,-100,-99.999999999943,313.657875581788,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
5,6,16,0.610034886811397,0.61003488681173,-3.82904926583416e-17,-3.32613769760029e-13,0.34770934726804,0.205555081426788,0.115216765273805,75.443913603355,-100,-100.000000000289,parasitism,parasitism,competition,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver,,
5,6,17,0.864549671290434,0.676284602956701,0,0.188265068333733,0.34770934726804,0.205555081426788,0.417718551870375,94.4971017518752,-100,-54.9301635058443,parasitism,parasitism,competition,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver,,
5,6,18,0.753413152982412,0.440140926924074,0,0.313272226058338,0.34770934726804,0.205555081426788,0.172286618737597,26.5830011135078,-100,81.8320124649204,parasitism,mutualism,parasitism,parasitism_taker,parasitism_giver,,,parasitism_giver,parasitism_taker
5,6,19,2.70280552879342,0.213151323827133,2.03201556596744,0.457638638998841,0.34770934726804,0.205555081426788,0.45763863899884,-38.6984199585465,888.550393336384,1.21299091686615e-13,parasitism,amensalism,commensalism,parasitism_giver,parasitism_taker,amensal_affected,amensal_unaffected,commensal_taker,commensal_unaffected
5,6,20,1.70841053925157,1.2760316465306,0.432378892720969,-2.80849714917189e-25,0.34770934726804,0.205555081426788,0.315050580762212,266.982267389821,110.346973531261,-100,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
5,7,8,4.59725812241816,0,3.97718697944285,0.62007114297531,0.34770934726804,0.84573414664807,0.832166726381869,-100,370.264443644115,-25.4871501926925,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,7,9,4.14979152920234,-5.29987582093649e-26,4.14979152920252,-1.89034648141095e-13,0.34770934726804,0.84573414664807,0.952665342434461,-100,390.67328612065,-100.00000000002,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,7,10,4.02770440196577,1.62636737487778e-13,4.02770440196579,-1.89034648141095e-13,0.34770934726804,0.84573414664807,0.939573486542583,-99.9999999999532,376.237647247536,-100.00000000002,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,7,11,4.84060944738573,1.17584783558587e-13,4.84060944738561,0,0.34770934726804,0.84573414664807,0.387329406963381,-99.9999999999662,472.355919004876,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,7,12,4.78438810423232,0,4.78438810423232,0,0.34770934726804,0.84573414664807,0.376390980452092,-100,465.708281165478,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,7,13,4.12172632217248,0,4.12172632217265,-1.69765555904321e-13,0.34770934726804,0.84573414664807,0.813709797074609,-100,387.354842950169,-100.000000000021,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,7,14,3.89331793973793,-5.66792275294597e-25,3.89331793973793,0,0.34770934726804,0.84573414664807,0.216240229208626,-100,360.347729267934,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,7,15,4.48550661826771,0,4.48550661826641,1.2985709194135e-12,0.34770934726804,0.84573414664807,0.413000849276959,-100,430.3683948489,-99.9999999996856,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,7,16,3.048974008397,1.41894309840306,1.63003090999395,0,0.34770934726804,0.84573414664807,0.115216765273805,308.083104337495,92.7356151403266,-100,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
5,7,17,3.4646503250361,1.31804126790677,1.84514454315637,0.301464513972948,0.34770934726804,0.84573414664807,0.417718551870375,279.064088516069,118.170751467148,-27.8307097869818,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
5,7,18,3.89331793973604,-1.26464454299283e-13,3.89331793973617,0,0.34770934726804,0.84573414664807,0.172286618737597,-100.000000000036,360.347729267726,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,7,19,4.21159626112349,-1.55679176828622e-13,4.21159626112767,-4.02676918098762e-12,0.34770934726804,0.84573414664807,0.45763863899884,-100.000000000045,397.981106452855,-100.00000000088,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,7,20,4.21524132571466,0,4.21524132571466,0,0.34770934726804,0.84573414664807,0.315050580762212,-100,398.412100589894,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,8,9,2.56261580887667,0,-4.40505423199698e-27,2.56261580887667,0.34770934726804,0.832166726381869,0.952665342434461,-100,-100,168.994335652865,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
5,8,10,2.56261580887675,2.56261580887701,3.75116468487726e-26,-2.59350053911306e-13,0.34770934726804,0.832166726381869,0.939573486542583,636.999401658753,-100,-100.000000000028,parasitism,parasitism,competition,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver,,
5,8,11,2.51346466908329,1.70841053925464,1.71928381390208e-25,0.805054129828649,0.34770934726804,0.832166726381869,0.387329406963381,391.332934440118,-100,107.847407234112,parasitism,mutualism,parasitism,parasitism_taker,parasitism_giver,,,parasitism_giver,parasitism_taker
5,8,12,2.18510101682768,0,1.34542871754755,0.83967229928012,0.34770934726804,0.832166726381869,0.376390980452092,-100,61.6777834169438,123.085127670055,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
5,8,13,2.56261580888681,2.00544838832132,-2.73522424938967e-26,0.55716742056549,0.34770934726804,0.832166726381869,0.813709797074609,476.759987638576,-100,-31.5275024869335,parasitism,parasitism,competition,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver,,
5,8,14,1.5126748815095,1.19057504106426e-26,1.04509441667723,0.467580464832269,0.34770934726804,0.832166726381869,0.216240229208626,-100,25.5871430021166,116.231950245092,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
5,8,15,1.70841053926086,1.70841053926086,0,0,0.34770934726804,0.832166726381869,0.413000849276959,391.332934441906,-100,-100,parasitism,parasitism,competition,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver,,
5,8,16,1.32739772682886,-3.9013332802232e-14,1.27269465723356,0.0547030695953389,0.34770934726804,0.832166726381869,0.115216765273805,-100.000000000011,52.9374603532921,-52.5216061522465,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,8,17,1.29191131115415,-5.068930026457e-12,1.29191131115922,1.8602735016629e-28,0.34770934726804,0.832166726381869,0.417718551870375,-100.000000001458,55.2466915826169,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,8,18,1.48466528108036,0,0.991859403122585,0.492805877957777,0.34770934726804,0.832166726381869,0.172286618737597,-100,19.1899858139047,186.038394373709,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
5,8,19,3.69430147839837,1.62636737487778e-13,0,3.69430147839821,0.34770934726804,0.832166726381869,0.45763863899884,-99.9999999999532,-100,707.252964146581,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
5,8,20,1.70841053925356,1.70841053925356,0,-1.94641309481419e-28,0.34770934726804,0.832166726381869,0.315050580762212,391.332934439807,-100,-100,parasitism,parasitism,competition,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver,,
5,9,10,1.10054330221453,0,1.10054330221453,-1.0660419306442e-26,0.34770934726804,0.952665342434461,0.939573486542583,-100,15.5225505949632,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,9,11,3.34625438585272,1.24540618978704,1.31720961908724,0.78363857697844,0.34770934726804,0.952665342434461,0.387329406963381,258.174492452453,38.2657225381176,102.318378850209,mutualism,mutualism,mutualism,,,,,,
5,9,12,3.28151054486721,-2.94607862636367e-13,2.56261580887411,0.718894735993401,0.34770934726804,0.952665342434461,0.376390980452092,-100.000000000085,168.994335652596,90.9968020832807,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
5,9,13,2.5626158088848,9.03056306629352e-13,2.56261580888413,-2.40589552179575e-13,0.34770934726804,0.952665342434461,0.813709797074609,-99.9999999997403,168.994335653648,-100.00000000003,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,9,14,1.72957641750694,0,1.05007912099104,0.679497296515898,0.34770934726804,0.952665342434461,0.216240229208626,-100,10.2253933482712,214.232600937695,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
5,9,15,2.56261580887885,0,2.56261580887885,0,0.34770934726804,0.952665342434461,0.413000849276959,-100,168.994335653094,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,9,16,1.20372035789451,1.17584783558587e-13,1.20372035789439,0,0.34770934726804,0.952665342434461,0.115216765273805,-99.9999999999662,26.3529073933116,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,9,17,1.68327541392261,0,1.1037061434785,0.579569270444104,0.34770934726804,0.952665342434461,0.417718551870375,-100,15.8545497895479,38.7463563322784,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
5,9,18,1.5910115476622,-1.12110260307537e-13,1.00815303061659,0.582858517045717,0.34770934726804,0.952665342434461,0.172286618737597,-100.000000000032,5.82446801731386,238.307479313553,amensalism,parasitism,commensalism,amensal_affected,amensal_unaffected,parasitism_giver,parasitism_taker,commensal_unaffected,commensal_taker
5,9,19,3.69430147838745,-7.18911960806176e-14,-2.40589552179575e-13,3.69430147838776,0.34770934726804,0.952665342434461,0.45763863899884,-100.000000000021,-100.000000000025,707.252964144297,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
5,9,20,2.56261580887946,-1.12110260310721e-13,2.56261580887958,-1.55335561409171e-25,0.34770934726804,0.952665342434461,0.315050580762212,-100.000000000032,168.99433565317,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,10,11,3.35029392765304,1.14676472394518,1.41585108493424,0.787678118773622,0.34770934726804,0.939573486542583,0.387329406963381,229.805549650976,50.690829957777,103.36130038484,mutualism,mutualism,mutualism,,,,,,
5,10,12,3.28573854610325,4.61115294224692e-26,2.56261580887978,0.723122737223467,0.34770934726804,0.939573486542583,0.376390980452092,-100,172.742456612907,92.1201024410596,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
5,10,13,2.56261580888452,0,2.56261580888469,-1.69765555904321e-13,0.34770934726804,0.939573486542583,0.813709797074609,-100,172.742456613429,-100.000000000021,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,10,14,1.72488904396241,0,1.0387584458663,0.686130598096104,0.34770934726804,0.939573486542583,0.216240229208626,-100,10.5563812457816,217.300162234907,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
5,10,15,2.56261580888181,0,2.56261580888181,0,0.34770934726804,0.939573486542583,0.413000849276959,-100,172.742456613123,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,10,16,1.19692611050142,0,1.19692611050142,0,0.34770934726804,0.939573486542583,0.115216765273805,-100,27.3903667616076,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,10,17,1.67169797883977,1.17584783558587e-13,0.310057477900049,1.3616405009396,0.34770934726804,0.939573486542583,0.417718551870375,-99.9999999999662,-67.0001886663501,225.970798960861,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
5,10,18,1.59302724728269,-1.12110260309812e-13,1.00710309848911,0.585924148793696,0.34770934726804,0.939573486542583,0.172286618737597,-100.000000000032,7.18726240296764,240.086858217406,amensalism,parasitism,commensalism,amensal_affected,amensal_unaffected,parasitism_giver,parasitism_taker,commensal_unaffected,commensal_taker
5,10,19,3.69430147840324,8.13183687438888e-14,-2.46290346685025e-15,3.69430147840316,0.34770934726804,0.939573486542583,0.45763863899884,-99.9999999999766,-100,707.252964147663,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
5,10,20,2.56261580888476,0,2.56261580888476,-1.5807233618491e-27,0.34770934726804,0.939573486542583,0.315050580762212,-100,172.742456613437,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,11,12,2.39971288218154,1.7084105392569,-1.36221268723715e-27,0.691302342924641,0.34770934726804,0.387329406963381,0.376390980452092,391.332934440767,-100,83.6660225211301,parasitism,mutualism,parasitism,parasitism_taker,parasitism_giver,,,parasitism_giver,parasitism_taker
5,11,13,3.34300412657662,7.44109400665161e-28,0.780388317704719,2.56261580887191,0.34770934726804,0.387329406963381,0.813709797074609,-100,101.479232837722,214.929944076481,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
5,11,14,2.31641406635107,1.70841053925065,0,0.608003527100419,0.34770934726804,0.387329406963381,0.216240229208626,391.33293443897,-100,181.170404473548,parasitism,mutualism,parasitism,parasitism_taker,parasitism_giver,,,parasitism_giver,parasitism_taker
5,11,15,2.48601260978577,-7.44109400665161e-27,0.777602070531629,1.70841053925414,0.34770934726804,0.387329406963381,0.413000849276959,-100,100.759884623257,313.657875581867,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
5,11,16,2.42570276597992,1.47615339474251,0.614719229531815,0.334830141705592,0.34770934726804,0.387329406963381,0.115216765273805,324.536586761523,58.7070897485281,190.608871816432,mutualism,mutualism,mutualism,,,,,,
5,11,17,2.52881342821528,-3.60836811181739e-12,0.80505412982925,1.72375929838964,0.34770934726804,0.387329406963381,0.417718551870375,-100.000000001038,107.847407234267,312.660460176198,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
5,11,18,2.28034795499264,1.70841053925645,-4.71857719954955e-29,0.571937415736193,0.34770934726804,0.387329406963381,0.172286618737597,391.332934440638,-100,231.968564898988,parasitism,mutualism,parasitism,parasitism_taker,parasitism_giver,,,parasitism_giver,parasitism_taker
5,11,19,3.42577892006834,2.24516688980142,0.722973391268083,0.45763863899884,0.34770934726804,0.387329406963381,0.45763863899884,545.702195653279,86.6559518256341,-9.70392733492916e-14,mutualism,commensalism,commensalism,,,commensal_taker,commensal_unaffected,commensal_taker,commensal_unaffected
5,11,20,2.48309202668421,1.70841053925247,0.774681487431741,-5.8105692093781e-23,0.34770934726804,0.387329406963381,0.315050580762212,391.332934439493,100.005853804171,-100,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
5,12,13,3.27984638870043,0,0.717230579820762,2.56261580887967,0.34770934726804,0.376390980452092,0.813709797074609,-100,90.5546671068686,214.929944077434,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
5,12,14,1.25840436270447,0.870066990987596,0.0562820056501155,0.332055366066758,0.34770934726804,0.376390980452092,0.216240229208626,150.228243164508,-85.0469303003717,53.5585525792222,parasitism,mutualism,parasitism,parasitism_taker,parasitism_giver,,,parasitism_giver,parasitism_taker
5,12,15,2.05436595397505,-1.29475035715738e-25,0.345955414717987,1.70841053925706,0.34770934726804,0.376390980452092,0.413000849276959,-100,-8.08615703212329,313.657875582575,amensalism,parasitism,commensalism,amensal_affected,amensal_unaffected,parasitism_giver,parasitism_taker,commensal_unaffected,commensal_taker
5,12,16,1.3417945498682,0.887673272221597,0.412686904388509,0.0414343732580904,0.34770934726804,0.376390980452092,0.115216765273805,155.291748466374,9.64314391721649,-64.0378957353781,commensalism,parasitism,amensalism,commensal_taker,commensal_unaffected,parasitism_taker,parasitism_giver,amensal_unaffected,amensal_affected
5,12,17,1.39917780640668,0.800261523569093,0.480241196659568,0.118675086178022,0.34770934726804,0.376390980452092,0.417718551870375,130.152433305796,27.5910480327503,-71.5897018107903,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
5,12,18,1.27800366960116,0.896865015472748,0.381138654128072,3.40801447332385e-13,0.34770934726804,0.376390980452092,0.172286618737597,157.935261884512,1.26136754666062,-99.9999999998022,commensalism,parasitism,amensalism,commensal_taker,commensal_unaffected,parasitism_taker,parasitism_giver,amensal_unaffected,amensal_affected
5,12,19,3.12685021029719,2.24516688980782,0.424044681490526,0.45763863899884,0.34770934726804,0.376390980452092,0.45763863899884,545.70219565512,12.6606915450515,-9.70392733492916e-14,mutualism,commensalism,commensalism,,,commensal_taker,commensal_unaffected,commensal_taker,commensal_unaffected
5,12,20,2.12824887822842,1.708410539249,0.419838338979418,0,0.34770934726804,0.376390980452092,0.315050580762212,391.332934438495,11.5431455012925,-100,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
5,13,14,1.65443631724821,0,0.97690232636763,0.677533990880578,0.34770934726804,0.813709797074609,0.216240229208626,-100,20.0553723059153,213.324672915927,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
5,13,15,2.56261580888437,-1.0793675284978e-26,2.56261580888437,3.92379069815826e-27,0.34770934726804,0.813709797074609,0.413000849276959,-100,214.929944078012,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,13,16,1.02616831411278,6.32580664391291e-25,1.02616831411278,0,0.34770934726804,0.813709797074609,0.115216765273805,-100,26.1098634675392,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,13,17,1.54147377124148,0,1.04059062094663,0.500883150294846,0.34770934726804,0.813709797074609,0.417718551870375,-100,27.882277525438,19.9092422522517,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
5,13,18,2.5626158088837,-3.0960592193526e-27,2.5626158088837,2.6575026787863e-25,0.34770934726804,0.813709797074609,0.172286618737597,-100,214.929944077929,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,13,19,3.6943014784062,-1.04506926344091e-24,-1.69765555904312e-13,3.69430147840637,0.34770934726804,0.813709797074609,0.45763863899884,-100,-100.000000000021,707.252964148364,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
5,13,20,2.56261580888114,-2.13778914178785e-12,2.56261580888328,5.30132148369392e-26,0.34770934726804,0.813709797074609,0.315050580762212,-100.000000000615,214.929944077878,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,14,15,2.07741477742595,1.97205347371153e-15,0.369004238173414,1.70841053925254,0.34770934726804,0.216240229208626,0.413000849276959,-99.9999999999994,70.6455082497179,313.65787558148,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
5,14,16,0.731177403992986,0.313135094934069,0.327787680454219,0.0902546286046976,0.34770934726804,0.216240229208626,0.115216765273805,-9.94343482728369,51.5849671699959,-21.6653684121287,commensalism,amensalism,parasitism,commensal_unaffected,commensal_taker,amensal_unaffected,amensal_affected,parasitism_taker,parasitism_giver
5,14,17,1.01518496463585,0.211256016980846,0.486238937970121,0.317690009684883,0.34770934726804,0.216240229208626,0.417718551870375,-39.2435036214329,124.860535779864,-23.9463968592261,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
5,14,18,0.769295104022834,0.468594522344695,0.284105884881359,0.0165946967967803,0.34770934726804,0.216240229208626,0.172286618737597,34.7661562815186,31.3843801965533,-90.3679711643451,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
